entry_date,exit_date,direction,entry_price,exit_price,trade_return,holding_days
2015-02-03,2015-02-04,-1,170.0996551513672,169.45193481445312,0.0038078874195111023,1
2015-02-04,2015-02-09,1,169.45193481445312,169.92529296875,0.0027934656208865594,5
2015-02-09,2015-02-10,-1,169.92529296875,171.735595703125,-0.010653521337214533,1
2015-02-10,2015-03-12,1,171.735595703125,171.9763946533203,0.001402149328503688,30
2015-03-12,2015-03-13,-1,171.9763946533203,170.92172241210938,0.00613265700410226,1
2015-03-13,2015-03-16,1,170.92172241210938,173.20541381835938,0.013361036701606599,3
2015-03-16,2015-03-19,-1,173.20541381835938,173.96937561035156,-0.00441072698104783,3
2015-03-19,2015-03-20,1,173.96937561035156,175.5049285888672,0.008826570614099749,1
2015-03-20,2015-03-23,-1,175.5049285888672,175.1629638671875,0.0019484622137351248,3
2015-03-23,2015-03-24,1,175.1629638671875,174.17877197265625,-0.0056187214054992385,1
2015-03-24,2015-04-07,-1,174.17877197265625,172.89418029785156,0.007375133377369059,14
2015-04-07,2015-04-08,1,172.89418029785156,173.47805786132812,0.003377080492071416,1
2015-04-08,2015-04-09,-1,173.47805786132812,174.24549865722656,-0.004423849363773158,1
2015-04-09,2015-04-20,1,174.24549865722656,175.0378875732422,0.004547543105112961,11
2015-04-20,2015-04-23,-1,175.0378875732422,176.13052368164062,-0.006242283448154806,3
2015-04-23,2015-05-08,1,176.13052368164062,176.51422119140625,0.0021784838978800014,15
2015-05-08,2015-05-11,-1,176.51422119140625,175.67181396484375,0.004772460943240464,3
2015-05-11,2015-05-14,1,175.67181396484375,177.00640869140625,0.007597090827727193,3
2015-05-14,2015-05-15,-1,177.00640869140625,177.1981964111328,-0.0010835072082668873,1
2015-05-15,2015-05-27,1,177.1981964111328,177.4150848388672,0.0012239877838888802,12
2015-05-27,2015-05-28,-1,177.4150848388672,177.2149200439453,0.0011282287247652567,1
2015-05-28,2015-06-09,1,177.2149200439453,173.87010192871094,-0.018874359531381057,12
2015-06-09,2015-06-11,-1,173.87010192871094,176.5225372314453,-0.01525526972901825,2
2015-06-11,2015-06-15,1,176.5225372314453,174.420654296875,-0.01190716475944631,4
2015-06-15,2015-06-24,-1,174.420654296875,176.43409729003906,-0.011543604175094258,9
2015-06-24,2015-06-25,1,176.43409729003906,175.89767456054688,-0.003040357491728818,1
2015-06-25,2015-07-08,-1,175.89767456054688,171.43026733398438,0.02539776172552377,13
2015-07-08,2015-07-09,1,171.43026733398438,171.74034118652344,0.001808746246279691,1
2015-07-09,2015-07-14,-1,171.74034118652344,176.58497619628906,-0.02820906827303893,5
2015-07-14,2015-07-22,1,176.58497619628906,177.16329956054688,0.003275042853107424,8
2015-07-22,2015-07-29,-1,177.16329956054688,176.66038513183594,0.0028387054765768305,7
2015-07-29,2015-08-12,1,176.66038513183594,175.10977172851562,-0.008777369086811038,14
2015-08-12,2015-09-23,-1,175.10977172851562,163.11268615722656,0.06851179950076658,42
2015-09-23,2015-09-25,1,163.11268615722656,162.48077392578125,-0.0038740839007225247,2
2015-09-25,2015-10-01,-1,162.48077392578125,161.87416076660156,0.003733445776524791,6
2015-10-01,2015-10-02,1,161.87416076660156,164.29222106933594,0.014937901708851786,1
2015-10-02,2015-10-05,-1,164.29222106933594,167.2157745361328,-0.01779483804995885,3
2015-10-05,2015-11-16,1,167.2157745361328,173.23980712890625,0.03602550422939754,42
2015-11-16,2015-11-17,-1,173.23980712890625,173.11341857910156,0.0007295583613219359,1
2015-11-17,2015-12-03,1,173.11341857910156,173.2313995361328,0.0006815240435988912,16
2015-12-03,2015-12-15,-1,173.2313995361328,172.7427215576172,0.0028209549759695696,12
2015-12-15,2015-12-16,1,172.7427215576172,175.27029418945312,0.014632006541548392,1
2015-12-16,2015-12-17,-1,175.27029418945312,172.5995330810547,0.015237956441789047,1
2015-12-17,2015-12-18,1,172.5995330810547,169.52467346191406,-0.017814993842982352,1
2015-12-18,2016-02-17,-1,169.52467346191406,163.47320556640625,0.03569667926166131,61
2016-02-17,2016-03-01,1,163.47320556640625,167.90585327148438,0.027115438825095373,13
2016-03-01,2016-03-02,-1,167.90585327148438,168.66015625,-0.004492416219082029,1
2016-03-02,2016-05-02,1,168.66015625,177.1716766357422,0.050465507532945875,61
2016-05-02,2016-05-03,-1,177.1716766357422,175.6297149658203,0.00870320639958766,1
2016-05-03,2016-05-05,1,175.6297149658203,174.61590576171875,-0.005772424127083897,2
2016-05-05,2016-05-06,-1,174.61590576171875,175.2548828125,-0.0036593290169866233,1
2016-05-06,2016-05-12,1,175.2548828125,175.970458984375,0.004083059829155022,6
2016-05-12,2016-05-27,-1,175.970458984375,179.10548400878906,-0.017815632478928922,15
2016-05-27,2016-06-27,1,179.10548400878906,170.9254608154297,-0.0456715395323013,31
2016-06-27,2016-07-05,-1,170.9254608154297,178.46983337402344,-0.04413837776187357,8
2016-07-05,2016-07-06,1,178.46983337402344,179.54026794433594,0.0059978459668821316,1
2016-07-06,2016-07-11,-1,179.54026794433594,182.7429656982422,-0.017838325577742786,5
2016-07-11,2016-09-12,1,182.7429656982422,185.26060485839844,0.01377694156673348,63
2016-09-12,2016-09-23,-1,185.26060485839844,185.89517211914062,-0.00342526821191802,11
2016-09-23,2016-09-26,1,185.89517211914062,184.3889923095703,-0.008102307297173872,3
2016-09-26,2016-10-03,-1,184.3889923095703,185.71438598632812,-0.0071880303707752,7
2016-10-03,2016-10-04,1,185.71438598632812,184.76771545410156,-0.005097453959739262,1
2016-10-04,2016-10-10,-1,184.76771545410156,186.04151916503906,-0.006894081619220671,6
2016-10-10,2016-10-14,1,186.04151916503906,183.42503356933594,-0.014063987476806261,4
2016-10-14,2016-10-19,-1,183.42503356933594,184.42343139648438,-0.0054430837913463925,5
2016-10-19,2016-10-20,1,184.42343139648438,184.07916259765625,-0.0018667302534242092,1
2016-10-20,2016-10-25,-1,184.07916259765625,184.32879638671875,-0.0013561219289557336,5
2016-10-25,2016-10-26,1,184.32879638671875,183.9586639404297,-0.002008001210578758,1
2016-10-26,2016-11-09,-1,183.9586639404297,186.2308349609375,-0.012351530348380768,14
2016-11-09,2017-03-22,1,186.2308349609375,203.7075653076172,0.09384445035831734,133
2017-03-22,2017-04-21,-1,203.7075653076172,203.9770965576172,-0.0013231283265939808,30
2017-04-21,2017-06-30,1,203.9770965576172,211.2716064453125,0.03576141640801733,70
2017-06-30,2017-07-06,-1,211.2716064453125,210.17941284179688,0.005169618492006589,6
2017-07-06,2017-07-07,1,210.17941284179688,211.5424041748047,0.006484894569734667,1
2017-07-07,2017-07-11,-1,211.5424041748047,211.6123504638672,-0.00033064902205004465,4
2017-07-11,2017-08-11,1,211.6123504638672,213.2986297607422,0.007968718712204614,31
2017-08-11,2017-08-15,-1,213.2986297607422,215.38693237304688,-0.009790511146964054,4
2017-08-15,2017-08-17,1,215.38693237304688,212.39871215820312,-0.013873730323008648,2
2017-08-17,2017-09-01,-1,212.39871215820312,216.54896545410156,-0.019539917421001807,15
2017-09-01,2017-09-06,1,216.54896545410156,215.72764587402344,-0.0037927661226910825,5
2017-09-06,2017-09-11,-1,215.72764587402344,217.74603271484375,-0.009356180718715024,5
2017-09-11,2018-02-06,1,217.74603271484375,237.5259552001953,0.09083941617092517,148
2018-02-06,2018-03-07,-1,237.5259552001953,240.747314453125,-0.013562135768339978,29
2018-03-07,2018-03-20,1,240.747314453125,240.08995056152344,-0.0027305139128750433,13
2018-03-20,2018-03-21,-1,240.08995056152344,239.62911987304688,0.0019194084858561444,1
2018-03-21,2018-03-23,1,239.62911987304688,228.65919494628906,-0.04577876400234482,2
2018-03-23,2018-04-23,-1,228.65919494628906,236.20880126953125,-0.03301684992381593,31
2018-04-23,2018-04-25,1,236.20880126953125,233.60369873046875,-0.011028812326471682,2
2018-04-25,2018-04-26,-1,233.60369873046875,235.97840881347656,-0.010165550014461733,1
2018-04-26,2018-05-03,1,235.97840881347656,232.70870971679688,-0.013855924841260081,7
2018-05-03,2018-05-07,-1,232.70870971679688,236.51893615722656,-0.016373372724496127,4
2018-05-07,2018-06-28,1,236.51893615722656,241.11473083496094,0.019430979829366812,52
2018-06-28,2018-06-29,-1,241.11473083496094,241.46177673339844,-0.001439339260756567,1
2018-06-29,2018-07-02,1,241.46177673339844,241.97801208496094,0.0021379588875156674,3
2018-07-02,2018-07-10,-1,241.97801208496094,248.2442169189453,-0.025895761271830908,8
2018-07-10,2018-07-12,1,248.2442169189453,248.66253662109375,0.0016851135842774756,2
2018-07-12,2018-07-13,-1,248.66253662109375,248.85842895507812,-0.0007877838642129653,1
2018-07-13,2018-10-10,1,248.85842895507812,248.83143615722656,-0.00010846648017870386,89
2018-10-10,2018-11-08,-1,248.83143615722656,250.79856872558594,-0.007905482517556184,29
2018-11-08,2018-11-13,1,250.79856872558594,243.252197265625,-0.030089372113673796,5
2018-11-13,2018-11-27,-1,243.252197265625,239.9797821044922,0.013452767119548015,14
2018-11-27,2018-12-06,1,239.9797821044922,241.26730346679688,0.005365124307613822,9
2018-12-06,2019-01-16,-1,241.26730346679688,234.70811462402344,0.027186397611792867,41
2019-01-16,2019-05-08,1,234.70811462402344,259.7244567871094,0.10658490526908015,112
2019-05-08,2019-05-09,-1,259.7244567871094,258.9385070800781,0.003026090483559951,1
2019-05-09,2019-05-10,1,258.9385070800781,260.2394104003906,0.005023985559282629,1
2019-05-10,2019-06-10,-1,260.2394104003906,261.0252380371094,-0.003019633480992434,31
2019-06-10,2019-08-02,1,261.0252380371094,265.60784912109375,0.017556199233626835,53
2019-08-02,2019-09-04,-1,265.60784912109375,266.8966979980469,-0.004852450261609187,33
2019-09-04,2019-10-03,1,266.8966979980469,264.8282470703125,-0.007750005688528683,29
2019-10-03,2019-10-22,-1,264.8282470703125,272.6612854003906,-0.0295778053011031,19
2019-10-22,2020-02-03,1,272.6612854003906,297.01171875,0.08930653031233193,104
2020-02-03,2020-02-04,-1,297.01171875,301.5385437011719,-0.015241233478003657,1
2020-02-04,2020-02-25,1,301.5385437011719,286.5009765625,-0.04986946926948843,21
2020-02-25,2020-04-09,-1,286.5009765625,256.4313659667969,0.10495465305732898,44
2020-04-09,2020-05-18,1,256.4313659667969,271.91680908203125,0.06038825654908164,39
2020-05-18,2020-05-19,-1,271.91680908203125,269.12396240234375,0.010270960037799481,1
2020-05-19,2020-06-29,1,269.12396240234375,281.8715515136719,0.04736697913309662,41
2020-06-29,2020-06-30,-1,281.8715515136719,285.4822082519531,-0.012809581949266402,1
2020-06-30,2020-07-02,1,285.4822082519531,289.0650634765625,0.012550187440918625,2
2020-07-02,2020-07-06,-1,289.0650634765625,293.5274658203125,-0.015437363097708934,4
2020-07-06,2020-07-07,1,293.5274658203125,290.5000915527344,-0.010313768284401004,1
2020-07-07,2020-07-13,-1,290.5000915527344,291.4814758300781,-0.0033782580655936645,6
2020-07-13,2020-09-09,1,291.4814758300781,314.5804138183594,0.07924667570211907,58
2020-09-09,2020-09-10,-1,314.5804138183594,309.1181640625,0.017363604076804706,1
2020-09-10,2020-09-11,1,309.1181640625,309.2754821777344,0.0005089254968613233,1
2020-09-11,2020-09-15,-1,309.2754821777344,314.9322204589844,-0.018290290072199067,4
2020-09-15,2020-09-18,1,314.9322204589844,307.3438720703125,-0.024095179520255416,3
2020-09-18,2020-10-07,-1,307.3438720703125,316.74127197265625,-0.03057617462499418,19
2020-10-07,2020-10-29,1,316.74127197265625,306.7210388183594,-0.031635388378316254,22
2020-10-29,2020-11-04,-1,306.7210388183594,319.3252868652344,-0.0410935229465601,6
2020-11-04,2021-02-01,1,319.3252868652344,351.2017517089844,0.09982443030640065,89
2021-02-01,2021-02-02,-1,351.2017517089844,356.1679382324219,-0.014140551689368008,1
2021-02-02,2021-03-04,1,356.1679382324219,351.6405029296875,-0.012711518406746447,30
2021-03-04,2021-03-12,-1,351.6405029296875,367.8456726074219,-0.04608447986714048,8
2021-03-12,2021-03-25,1,367.8456726074219,364.9671630859375,-0.007825318430635497,13
2021-03-25,2021-03-26,-1,364.9671630859375,370.8486633300781,-0.016115149084674485,1
2021-03-26,2021-05-13,1,370.8486633300781,384.2410583496094,0.036112830768412874,48
2021-05-13,2021-05-18,-1,384.2410583496094,385.7956848144531,-0.0040459665386129995,5
2021-05-18,2021-05-19,1,385.7956848144531,384.7842102050781,-0.002621788291544691,1
2021-05-19,2021-05-21,-1,384.7842102050781,388.6052551269531,-0.00993035790070107,2
2021-05-21,2021-05-24,1,388.6052551269531,392.56683349609375,0.010194350994678247,3
2021-05-24,2021-05-25,-1,392.56683349609375,391.6958923339844,0.0022185806028314214,1
2021-05-25,2021-05-28,1,391.6958923339844,393.381591796875,0.004303592393696265,3
2021-05-28,2021-06-01,-1,393.381591796875,393.03509521484375,0.0008808154455030026,4
2021-06-01,2021-09-15,1,393.03509521484375,420.8269958496094,0.07071098986611823,106
2021-09-15,2021-09-16,-1,420.8269958496094,420.159912109375,0.0015851733534527623,1
2021-09-16,2021-09-21,1,420.159912109375,408.7430114746094,-0.02717275091154725,5
2021-09-21,2021-10-18,-1,408.7430114746094,421.5247497558594,-0.03127084236899291,27
2021-10-18,2021-12-01,1,421.5247497558594,424.644775390625,0.007401761430551046,44
2021-12-01,2021-12-09,-1,424.644775390625,439.58514404296875,-0.03518321552078518,8
2021-12-09,2021-12-14,1,439.58514404296875,436.7667541503906,-0.006411476663330196,5
2021-12-14,2021-12-16,-1,436.7667541503906,439.6794128417969,-0.006668682228508915,2
2021-12-16,2021-12-17,1,439.6794128417969,434.99993896484375,-0.010642922411827516,1
2021-12-17,2021-12-23,-1,434.99993896484375,445.14971923828125,-0.023332831488644956,6
2021-12-23,2022-01-11,1,445.14971923828125,444.3456115722656,-0.001806375768115931,19
2022-01-11,2022-01-12,-1,444.3456115722656,445.546875,-0.0027034438879318667,1
2022-01-12,2022-01-14,1,445.546875,439.5876159667969,-0.013375156167806379,2
2022-01-14,2022-02-28,-1,439.5876159667969,413.01678466796875,0.060444904118579834,45
2022-02-28,2022-03-01,1,413.01678466796875,406.7264709472656,-0.015230164860636441,1
2022-03-01,2022-03-21,-1,406.7264709472656,421.66302490234375,-0.036723830441355076,20
2022-03-21,2022-04-18,1,421.66302490234375,415.57135009765625,-0.014446784386888845,28
2022-04-18,2022-04-20,-1,415.57135009765625,421.96661376953125,-0.015389087025301729,2
2022-04-20,2022-04-21,1,421.96661376953125,415.65673828125,-0.014953494618717755,1
2022-04-21,2022-05-31,-1,415.65673828125,391.8119201660156,0.05736661027999501,40
2022-05-31,2022-06-01,1,391.8119201660156,388.6427307128906,-0.008088547821062164,1
2022-06-01,2022-06-07,-1,388.6427307128906,394.47821044921875,-0.015015023504039382,6
2022-06-07,2022-06-13,1,394.47821044921875,355.8218078613281,-0.09799375875253036,6
2022-06-13,2022-07-14,-1,355.8218078613281,360.1318664550781,-0.012112969184366884,31
2022-07-14,2022-08-29,1,360.1318664550781,383.68896484375,0.0654124241227354,46
2022-08-29,2022-10-24,-1,383.68896484375,362.52984619140625,0.05514653949185222,56
2022-10-24,2022-11-03,1,362.52984619140625,355.0089416503906,-0.02074561479565684,10
2022-11-03,2022-11-07,-1,355.0089416503906,363.5633239746094,-0.024096244687388912,4
2022-11-07,2022-12-12,1,363.5633239746094,381.74383544921875,0.05000645080436961,35
2022-12-12,2022-12-13,-1,381.74383544921875,384.63360595703125,-0.007569920557883858,1
2022-12-13,2022-12-16,1,384.63360595703125,368.4241638183594,-0.04214255303651937,3
2022-12-16,2023-01-17,-1,368.4241638183594,382.36248779296875,-0.03783227416506052,32
2023-01-17,2023-02-22,1,382.36248779296875,383.10272216796875,0.0019359492592296856,36
2023-02-22,2023-02-24,-1,383.10272216796875,381.0263977050781,0.005419759095265042,2
2023-02-24,2023-02-27,1,381.0263977050781,382.3240966796875,0.0034057980822992384,3
2023-02-27,2023-03-22,-1,382.3240966796875,378.3602294921875,0.010367819402241185,23
2023-03-22,2023-03-23,1,378.3602294921875,379.38311767578125,0.002703477014396105,1
2023-03-23,2023-03-27,-1,379.38311767578125,382.58673095703125,-0.00844426947850585,4
2023-03-27,2023-05-03,1,382.58673095703125,393.7123107910156,0.029079889430963846,37
2023-05-03,2023-05-08,-1,393.7123107910156,398.2668762207031,-0.011568257595341302,5
2023-05-08,2023-05-12,1,398.2668762207031,397.15716552734375,-0.0027863494546416234,4
2023-05-12,2023-05-18,-1,397.15716552734375,404.5292663574219,-0.018562175053015828,6
2023-05-18,2023-08-10,1,404.5292663574219,431.8720397949219,0.0675915828877045,84
2023-08-10,2023-08-31,-1,431.8720397949219,436.1722717285156,-0.009957189948290646,21
2023-08-31,2023-09-06,1,436.1722717285156,432.1722717285156,-0.009170688416639372,6
2023-09-06,2023-09-12,-1,432.1722717285156,431.94952392578125,0.0005154143782605258,6
2023-09-12,2023-09-13,1,431.94952392578125,432.453125,0.001165879451936247,1
2023-09-13,2023-09-14,-1,432.453125,436.18194580078125,-0.008622485502402633,1
2023-09-14,2023-09-22,1,436.18194580078125,418.3401184082031,-0.04090455270866955,8
2023-09-22,2023-11-03,-1,418.3401184082031,422.49029541015625,-0.009920580932435197,42
2023-11-03,2024-04-11,1,422.49029541015625,507.073974609375,0.2002026558198322,160
2024-04-11,2024-04-12,-1,507.073974609375,500.0748291015625,0.013803006776682447,1
2024-04-12,2024-04-15,1,500.0748291015625,493.809814453125,-0.012528154355805676,3
2024-04-15,2024-05-09,-1,493.809814453125,509.1982116699219,-0.031162598973126787,24
2024-05-09,2024-07-25,1,509.1982116699219,528.7537841796875,0.03840463705799935,77
2024-07-25,2024-07-30,-1,528.7537841796875,532.2794799804688,-0.006667934880600468,5
2024-07-30,2024-07-31,1,532.2794799804688,540.9315185546875,0.016254691190680903,1
2024-07-31,2024-08-01,-1,540.9315185546875,533.2713623046875,0.014161046245682152,1
2024-08-01,2024-08-02,1,533.2713623046875,523.3427124023438,-0.018618381942420825,1
2024-08-02,2024-08-16,-1,523.3427124023438,544.36865234375,-0.04017623527208225,14
2024-08-16,2024-11-04,1,544.36865234375,561.30712890625,0.03111581919637052,80
2024-11-04,2024-11-05,-1,561.30712890625,568.0942993164062,-0.012091723159443069,1
2024-11-05,2024-12-19,1,568.0942993164062,577.3540649414062,0.01629969819472299,44
2024-12-19,2024-12-24,-1,577.3540649414062,594.3207397460938,-0.029386949594629508,5
2024-12-24,2024-12-30,1,594.3207397460938,581.392578125,-0.021752836063935632,6
2024-12-30,2025-01-22,-1,581.392578125,599.401123046875,-0.030974844880120145,23
2025-01-22,2025-01-28,1,599.401123046875,597.50341796875,-0.0031660018728002504,6
2025-01-28,2025-01-29,-1,597.50341796875,594.8248901367188,0.004482866125079421,1
2025-01-29,2025-02-24,1,594.8248901367188,590.2783203125,-0.007643543334532876,26
2025-02-24,2025-05-05,-1,590.2783203125,558.6448364257812,0.05359079403419664,70
2025-05-05,2025-08-04,1,558.6448364257812,627.570556640625,0.12338021533651267,91
2025-08-04,2025-08-05,-1,627.570556640625,624.3887939453125,0.005069968088280641,1
2025-08-05,2025-10-13,1,624.3887939453125,661.0865478515625,0.05877388297501085,69
2025-10-13,2025-10-14,-1,661.0865478515625,660.2789306640625,0.0012216512196846496,1
2025-10-14,2025-11-07,1,660.2789306640625,668.9931640625,0.013197806250872413,24
2025-11-07,2025-11-10,-1,668.9931640625,679.432373046875,-0.01560435822838957,3
2025-11-10,2025-11-18,1,679.432373046875,658.1353149414062,-0.03134536850218561,8
2025-11-18,2025-12-01,-1,658.1353149414062,678.2658081054688,-0.03058716453447685,13
2025-12-01,2025-12-02,1,678.2658081054688,679.5220947265625,0.001852203967944055,1
2025-12-02,2025-12-04,-1,679.5220947265625,682.3736572265625,-0.004196423519013726,2
2025-12-04,2026-02-05,1,682.3736572265625,677.6199951171875,-0.006966362284112404,63
2026-02-05,2026-02-09,-1,677.6199951171875,693.9500122070312,-0.024099077960383353,4
2026-02-09,2026-02-10,1,693.9500122070312,692.1199951171875,-0.0026371021797716443,1
2026-02-10,2026-02-19,-1,692.1199951171875,684.47998046875,0.011038569471098603,9
2026-02-19,2026-02-20,1,684.47998046875,689.4299926757812,0.007231785221302411,1
2026-02-20,2026-02-23,-1,689.4299926757812,682.3900146484375,0.010211302238274489,3
2026-02-23,2026-02-24,1,682.3900146484375,687.3499755859375,0.007268513358970052,1
2026-02-24,2026-02-27,-1,687.3499755859375,685.989990234375,0.0019785922744860462,3
